,Confidence,Support,Lift
"('gender - Male', 'metformin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.623807548735,0.0604404436586,1.07685237896
"('gender - Male', 'metformin - Steady', 'race - Caucasian', 'rosiglitazone - Steady')=>('readmitted - NO',)",0.611801242236,0.00791673364411,1.05612640387
"('gender - Male', 'metformin - Steady', 'race - Hispanic')=>('readmitted - NO',)",0.755102040816,0.00297379842469,1.30350046366
"('gender - Male', 'metformin - Steady', 'race - Other')=>('readmitted - NO',)",0.661764705882,0.00180839093393,1.14237620126
"('gender - Male', 'metformin - Steady', 'race - Unknown')=>('readmitted - NO',)",0.715909090909,0.00253174730751,1.235843345
"('gender - Male', 'metformin - Steady', 'repaglinide - Steady')=>('readmitted - NO',)",0.604651162791,0.00104484809516,1.04378352653
"('gender - Male', 'metformin - Steady', 'rosiglitazone - Steady')=>('readmitted - NO',)",0.620525059666,0.0104484809516,1.07118595801
"('gender - Male', 'metformin - Up')=>('readmitted - NO',)",0.691244239631,0.00602796977978,1.19326546368
"('gender - Male', 'metformin - Up', 'age - [40-50)')=>('readmitted - NO',)",0.634146341463,0.00104484809516,1.09469979611
"('gender - Male', 'metformin - Up', 'age - [50-60)')=>('readmitted - NO',)",0.796875,0.00204950972512,1.37561134235
"('gender - Male', 'metformin - Up', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.833333333333,0.00160745860794,1.438547809
"('gender - Male', 'metformin - Up', 'glyburide - Steady')=>('readmitted - NO',)",0.714285714286,0.00100466162996,1.23304097914
"('gender - Male', 'metformin - Up', 'insulin - Steady')=>('readmitted - NO',)",0.736111111111,0.00212988265552,1.27071723128
"('gender - Male', 'metformin - Up', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.730769230769,0.00152708567754,1.26149577097
"('gender - Male', 'metformin - Up', 'insulin - Up')=>('readmitted - NO',)",0.684210526316,0.00104484809516,1.18112346423
"('gender - Male', 'metformin - Up', 'race - Caucasian')=>('readmitted - NO',)",0.700636942675,0.00442051117184,1.20947968654
"('gender - Male', 'nateglinide - Steady')=>('readmitted - NO',)",0.582417582418,0.00212988265552,1.00540264453
"('gender - Male', 'pioglitazone - Steady')=>('readmitted - NO',)",0.59165154265,0.0262015753094,1.02134283644
"('gender - Male', 'pioglitazone - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.597402597403,0.00369715479826,1.0312706371
"('gender - Male', 'pioglitazone - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.642585551331,0.00679151261855,1.10926804435
"('gender - Male', 'pioglitazone - Steady', 'age - [50-60)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.75,0.00108503456036,1.2946930281
"('gender - Male', 'pioglitazone - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.614678899083,0.0053849863366,1.06109398021
"('gender - Male', 'pioglitazone - Steady', 'glipizide - Steady')=>('readmitted - NO',)",0.594594594595,0.00442051117184,1.02642330155
"('gender - Male', 'pioglitazone - Steady', 'glipizide - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.659574468085,0.00124578042115,1.13859528712
"('gender - Male', 'pioglitazone - Steady', 'glipizide - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.582781456954,0.00353640893747,1.00603078563
"('gender - Male', 'pioglitazone - Steady', 'insulin - Steady', 'race - Caucasian', 'age - [50-60)')=>('readmitted - NO',)",0.719298245614,0.00164764507314,1.24169389829
"('gender - Male', 'pioglitazone - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.635714285714,0.00357659540267,1.09740647143
"('gender - Male', 'pioglitazone - Up')=>('readmitted - NO',)",0.612244897959,0.00120559395596,1.05689226783
"('gender - Male', 'race - AfricanAmerican', 'insulin - Down')=>('readmitted - NO',)",0.60393258427,0.00864009001768,1.04254307506
"('gender - Male', 'race - Hispanic', 'insulin - Down')=>('readmitted - NO',)",0.709090909091,0.00156727214274,1.22407340838
"('gender - Male', 'race - Other', 'insulin - Down')=>('readmitted - NO',)",0.65,0.00156727214274,1.12206729102
"('gender - Male', 'race - Unknown', 'insulin - Down')=>('readmitted - NO',)",0.764705882353,0.00104484809516,1.3200791659
"('gender - Male', 'rosiglitazone - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.683098591549,0.00389808712426,1.17920397864
"('gender - Male', 'rosiglitazone - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.683168316832,0.0027728660987,1.17932434242
"('gender - Male', 'rosiglitazone - Steady', 'age - [40-50)', 'race - Caucasian', 'metformin - Steady')=>('readmitted - NO',)",0.823529411765,0.00112522102556,1.42162371712
"('gender - Male', 'rosiglitazone - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.618181818182,0.00683169908375,1.06714092013
"('gender - Male', 'rosiglitazone - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.635467980296,0.00518405401061,1.09698128489
"('gender - Male', 'rosiglitazone - Steady', 'age - [50-60)', 'race - Caucasian', 'metformin - Steady')=>('readmitted - NO',)",0.673469387755,0.0026523067031,1.16258149462
"('gender - Male', 'rosiglitazone - Steady', 'glipizide - Steady', 'race - Caucasian', 'metformin - Steady')=>('readmitted - NO',)",0.68253968254,0.00172801800354,1.17823915784
"('gender - Male', 'rosiglitazone - Steady', 'glyburide - Steady')=>('readmitted - NO',)",0.640287769784,0.00357659540267,1.10530148202
"('gender - Male', 'rosiglitazone - Steady', 'glyburide - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.694444444444,0.00100466162996,1.19878984083
"('gender - Male', 'rosiglitazone - Steady', 'glyburide - Steady', 'insulin - Steady')=>('readmitted - NO',)",0.688888888889,0.00124578042115,1.1891995221
"('gender - Male', 'rosiglitazone - Steady', 'glyburide - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.630630630631,0.0028130525639,1.08863077437
"('gender - Male', 'rosiglitazone - Steady', 'glyburide - Steady', 'race - Caucasian', 'metformin - Steady')=>('readmitted - NO',)",0.678571428571,0.00152708567754,1.17138893018
"('gender - Male', 'rosiglitazone - Steady', 'insulin - Steady')=>('readmitted - NO',)",0.589531680441,0.00859990355248,1.01768340868
"('gender - Male', 'rosiglitazone - Steady', 'insulin - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.615384615385,0.00128596688635,1.06231222818
"('gender - Male', 'rosiglitazone - Steady', 'insulin - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.663157894737,0.00253174730751,1.14478120379
"('gender - Male', 'rosiglitazone - Steady', 'insulin - Steady', 'age - [50-60)', 'metformin - Steady')=>('readmitted - NO',)",0.764705882353,0.00104484809516,1.3200791659
"('gender - Male', 'rosiglitazone - Steady', 'insulin - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.69014084507,0.00196913679473,1.19136072069
"('gender - Male', 'rosiglitazone - Steady', 'insulin - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.614285714286,0.00172801800354,1.06041524206
"('gender - Male', 'rosiglitazone - Steady', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.594095940959,0.00647002089696,1.02556249704
"('gender - Male', 'rosiglitazone - Steady', 'insulin - Steady', 'race - Caucasian', 'metformin - Steady')=>('readmitted - NO',)",0.607843137255,0.00249156084231,1.04929369597
"('glimepiride - Steady', 'age - [30-40)')=>('readmitted - NO',)",0.7,0.00112522102556,1.20838015956
"('glimepiride - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.617142857143,0.00434013824144,1.06534740598
"('glimepiride - Steady', 'age - [40-50)', 'gender - Female')=>('readmitted - NO',)",0.606741573034,0.00217006912072,1.04739211262
"('glimepiride - Steady', 'age - [40-50)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.725490196078,0.00148689921235,1.25238279842
"('glimepiride - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.710801393728,0.0081980389005,1.22702614509
"('glimepiride - Steady', 'age - [50-60)', 'gender - Female')=>('readmitted - NO',)",0.718309859155,0.00409901945025,1.23998768888
"('glimepiride - Steady', 'age - [50-60)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.684931506849,0.00200932325993,1.18236806219
"('glimepiride - Steady', 'age - [50-60)', 'race - AfricanAmerican', 'gender - Female')=>('readmitted - NO',)",0.704545454545,0.00124578042115,1.21622678397
"('glimepiride - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.707446808511,0.0053447998714,1.22123526764
"('glimepiride - Steady', 'age - [50-60)', 'race - Caucasian', 'gender - Female')=>('readmitted - NO',)",0.702380952381,0.00237100144671,1.21249029615
"('glimepiride - Steady', 'age - [60-70)')=>('readmitted - NO',)",0.616099071207,0.00799710657451,1.06354556281
"('glimepiride - Steady', 'age - [60-70)', 'gender - Female')=>('readmitted - NO',)",0.606060606061,0.00401864651985,1.04621658836
"('glimepiride - Steady', 'age - [60-70)', 'gender - Female', 'metformin - Steady')=>('readmitted - NO',)",0.634920634921,0.00160745860794,1.0960364259
"('glimepiride - Steady', 'age - [60-70)', 'gender - Female', 'race - Caucasian')=>('readmitted - NO',)",0.593220338983,0.0028130525639,1.02405098267
"('glimepiride - Steady', 'age - [60-70)', 'insulin - Steady')=>('readmitted - NO',)",0.678899082569,0.00297379842469,1.17195454531
"('glimepiride - Steady', 'age - [60-70)', 'insulin - Steady', 'gender - Female')=>('readmitted - NO',)",0.666666666667,0.00144671274715,1.1508382472
"('glimepiride - Steady', 'age - [60-70)', 'insulin - Steady', 'gender - Female', 'race - Caucasian')=>('readmitted - NO',)",0.65,0.00104484809516,1.12206729102
"('glimepiride - Steady', 'age - [60-70)', 'insulin - Steady', 'metformin - Steady')=>('readmitted - NO',)",0.697674418605,0.00120559395596,1.20436560753
"('glimepiride - Steady', 'age - [60-70)', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.670731707317,0.00221025558592,1.15785555358
"('glimepiride - Steady', 'age - [60-70)', 'metformin - Steady')=>('readmitted - NO',)",0.661157024793,0.00321491721588,1.1413271873
"('glimepiride - Steady', 'age - [60-70)', 'pioglitazone - Steady')=>('readmitted - NO',)",0.69387755102,0.00136633981675,1.19781123688
"('glimepiride - Steady', 'age - [60-70)', 'pioglitazone - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.682926829268,0.00112522102556,1.17890747274
"('glimepiride - Steady', 'age - [60-70)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.609375,0.00156727214274,1.05193808533
"('glimepiride - Steady', 'age - [60-70)', 'race - Caucasian')=>('readmitted - NO',)",0.614406779661,0.00582703745379,1.06062423206
"('glimepiride - Steady', 'age - [60-70)', 'race - Caucasian', 'metformin - Steady')=>('readmitted - NO',)",0.666666666667,0.00241118791191,1.1508382472
"('glimepiride - Steady', 'age - [70-80)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.651162790698,0.00112522102556,1.12407456703
"('glimepiride - Steady', 'gender - Female')=>('readmitted - NO',)",0.596052631579,0.0182044687349,1.02894024864
"('glimepiride - Steady', 'gender - Female', 'race - AfricanAmerican')=>('readmitted - NO',)",0.655172413793,0.00458125703263,1.13099620845
"('glimepiride - Steady', 'insulin - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.71568627451,0.00293361195949,1.23545870655
"('glimepiride - Steady', 'insulin - Steady', 'age - [50-60)', 'gender - Female')=>('readmitted - NO',)",0.739130434783,0.00136633981675,1.27592936102
"('glimepiride - Steady', 'insulin - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.704225352113,0.00200932325993,1.21567420478
"('glimepiride - Steady', 'insulin - Steady', 'age - [80-90)', 'race - Caucasian')=>('readmitted - NO',)",0.613636363636,0.00108503456036,1.05929429571
"('glimepiride - Steady', 'insulin - Steady', 'gender - Female')=>('readmitted - NO',)",0.594795539033,0.00642983443176,1.02677018337
"('glimepiride - Steady', 'insulin - Steady', 'gender - Female', 'race - AfricanAmerican')=>('readmitted - NO',)",0.737704918033,0.00180839093393,1.27346855223
"('glimepiride - Steady', 'insulin - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.712765957447,0.0026924931683,1.23041748769
"('glimepiride - Steady', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.583098591549,0.00831859829609,1.00657824156
"('glimepiride - Steady', 'insulin - Steady', 'race - Caucasian', 'pioglitazone - Steady')=>('readmitted - NO',)",0.630434782609,0.00116540749076,1.08829269028
"('glimepiride - Steady', 'metformin - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.63768115942,0.00176820446873,1.10080180167
"('glimepiride - Steady', 'metformin - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.609756097561,0.00100466162996,1.0525959578
"('glimepiride - Steady', 'metformin - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.724489795918,0.0028532390291,1.25065585027
"('glimepiride - Steady', 'metformin - Steady', 'age - [50-60)', 'gender - Female')=>('readmitted - NO',)",0.72,0.00144671274715,1.24290530697
"('glimepiride - Steady', 'metformin - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.714285714286,0.00180839093393,1.23304097914
"('glimepiride - Steady', 'metformin - Steady', 'gender - Female')=>('readmitted - NO',)",0.607142857143,0.005465359267,1.04808483227
"('glimepiride - Steady', 'metformin - Steady', 'gender - Female', 'race - AfricanAmerican')=>('readmitted - NO',)",0.686274509804,0.00140652628195,1.18468643094
"('glimepiride - Steady', 'metformin - Steady', 'gender - Female', 'race - Caucasian', 'age - [60-70)')=>('readmitted - NO',)",0.608695652174,0.00112522102556,1.05076535614
"('glimepiride - Steady', 'metformin - Steady', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.6,0.00253174730751,1.03575442248
"('glimepiride - Steady', 'metformin - Steady', 'pioglitazone - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.659090909091,0.00116540749076,1.13776053984
"('glimepiride - Steady', 'metformin - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.686046511628,0.00237100144671,1.18429284741
"('glimepiride - Steady', 'metformin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.601307189542,0.00739430959653,1.03801096806
"('glimepiride - Steady', 'pioglitazone - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.823529411765,0.00112522102556,1.42162371712
"('glimepiride - Steady', 'pioglitazone - Steady', 'gender - Female')=>('readmitted - NO',)",0.623529411765,0.00212988265552,1.07637224297
"('glimepiride - Steady', 'pioglitazone - Steady', 'gender - Female', 'race - Caucasian')=>('readmitted - NO',)",0.610169491525,0.00144671274715,1.05330958218
"('glimepiride - Steady', 'pioglitazone - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.631578947368,0.00337566307668,1.09026781313
"('glimepiride - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.654804270463,0.00739430959653,1.13036069831
"('glimepiride - Steady', 'race - Unknown')=>('readmitted - NO',)",0.804347826087,0.00148689921235,1.38851136346
"('glipizide - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.627848101266,0.00996624336923,1.08382741255
"('glipizide - Steady', 'age - [40-50)', 'gender - Female')=>('readmitted - NO',)",0.614457831325,0.00409901945025,1.06071236037
"('glipizide - Steady', 'age - [40-50)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.593495934959,0.00293361195949,1.02452673226
"('glipizide - Steady', 'age - [40-50)', 'race - AfricanAmerican', 'gender - Female')=>('readmitted - NO',)",0.593220338983,0.00140652628195,1.02405098267
"('glipizide - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.646551724138,0.00602796977978,1.11611467939
"('glipizide - Steady', 'age - [40-50)', 'race - Caucasian', 'gender - Female')=>('readmitted - NO',)",0.637362637363,0.00233081498151,1.10025195062
"('glipizide - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.602684563758,0.0180437228741,1.04038867045
"('glipizide - Steady', 'age - [50-60)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.664804469274,0.00478218935862,1.14762361522
"('glipizide - Steady', 'age - [50-60)', 'race - AfricanAmerican', 'gender - Female')=>('readmitted - NO',)",0.609523809524,0.00257193377271,1.05219496887
"('glipizide - Steady', 'gender - Female', 'race - AfricanAmerican')=>('readmitted - NO',)",0.616541353383,0.00988587043884,1.06430905568
"('glipizide - Steady', 'gender - Female', 'race - Unknown')=>('readmitted - NO',)",0.678571428571,0.00152708567754,1.17138893018
"('glipizide - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.626591230552,0.0178026040829,1.08165773021
"('glipizide - Steady', 'race - AfricanAmerican', 'insulin - Down')=>('readmitted - NO',)",0.611940298507,0.00164764507314,1.05636645078
"('glipizide - Steady', 'race - Hispanic')=>('readmitted - NO',)",0.588235294118,0.00200932325993,1.01544551223
"('glipizide - Steady', 'race - Other')=>('readmitted - NO',)",0.672413793103,0.00156727214274,1.16075926657
"('glipizide - Steady', 'race - Unknown')=>('readmitted - NO',)",0.680412371134,0.0026523067031,1.17456687085
"('glipizide - Up', 'race - AfricanAmerican')=>('readmitted - NO',)",0.642857142857,0.00144671274715,1.10973688122
"('glyburide - Down', 'gender - Female')=>('readmitted - NO',)",0.633333333333,0.00229062851632,1.09329633484
"('glyburide - Down', 'gender - Female', 'race - Caucasian')=>('readmitted - NO',)",0.647058823529,0.00176820446873,1.11699006346
"('glyburide - Down', 'race - Caucasian')=>('readmitted - NO',)",0.610294117647,0.00333547661148,1.05352471894
"('glyburide - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.667870036101,0.00743449606173,1.15291557255
"('glyburide - Steady', 'age - [40-50)', 'gender - Female')=>('readmitted - NO',)",0.613445378151,0.00293361195949,1.05896460561
"('glyburide - Steady', 'age - [40-50)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.655172413793,0.00229062851632,1.13099620845
"('glyburide - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.679738562092,0.00417939238065,1.17340370302
"('glyburide - Steady', 'age - [40-50)', 'race - Caucasian', 'gender - Female')=>('readmitted - NO',)",0.688524590164,0.00168783153834,1.18857064874
"('glyburide - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.677419354839,0.0143465680759,1.16940015441
"('glyburide - Steady', 'age - [50-60)', 'gender - Female')=>('readmitted - NO',)",0.622489959839,0.00622890210577,1.07457788142
"('glyburide - Steady', 'age - [50-60)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.65873015873,0.00333547661148,1.13713779187
"('glyburide - Steady', 'age - [50-60)', 'race - AfricanAmerican', 'gender - Female')=>('readmitted - NO',)",0.616666666667,0.00148689921235,1.06452537866
"('glyburide - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.665745856354,0.00968493811284,1.14924869161
"('glyburide - Steady', 'age - [50-60)', 'race - Caucasian', 'gender - Female')=>('readmitted - NO',)",0.59649122807,0.00409901945025,1.02969737907
"('glyburide - Steady', 'gender - Female')=>('readmitted - NO',)",0.579315164221,0.0333145796496,1.00004707225
"('glyburide - Steady', 'gender - Female', 'race - Unknown')=>('readmitted - NO',)",0.72972972973,0.00108503456036,1.25970132463
"('glyburide - Steady', 'insulin - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.654761904762,0.00221025558592,1.13028756421
"('glyburide - Steady', 'insulin - Steady', 'age - [40-50)', 'gender - Female')=>('readmitted - NO',)",0.622222222222,0.00112522102556,1.07411569738
"('glyburide - Steady', 'insulin - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.666666666667,0.00112522102556,1.1508382472
"('glyburide - Steady', 'insulin - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.659217877095,0.00474200289343,1.13797971929
"('glyburide - Steady', 'insulin - Steady', 'age - [50-60)', 'gender - Female')=>('readmitted - NO',)",0.588235294118,0.00200932325993,1.01544551223
"('glyburide - Steady', 'insulin - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.642276422764,0.00317473075068,1.10873440888
"('glyburide - Steady', 'insulin - Steady', 'gender - Female')=>('readmitted - NO',)",0.581775700935,0.0100064298344,1.00429459189
"('glyburide - Steady', 'insulin - Steady', 'gender - Female', 'race - AfricanAmerican')=>('readmitted - NO',)",0.626373626374,0.00229062851632,1.0812820894
"('glyburide - Steady', 'insulin - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.672955974843,0.00429995177624,1.16169521179
"('glyburide - Steady', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.58234295416,0.0137839575631,1.00527381695
"('glyburide - Steady', 'insulin - Steady', 'race - Unknown')=>('readmitted - NO',)",0.731707317073,0.00120559395596,1.26311514936
"('glyburide - Steady', 'insulin - Up', 'race - AfricanAmerican')=>('readmitted - NO',)",0.684210526316,0.00104484809516,1.18112346423
"('glyburide - Steady', 'pioglitazone - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.679245283019,0.00144671274715,1.17255217639
"('glyburide - Steady', 'pioglitazone - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.636363636364,0.00112522102556,1.09852741778
"('glyburide - Steady', 'pioglitazone - Steady', 'gender - Female')=>('readmitted - NO',)",0.641221374046,0.00337566307668,1.10691312326
"('glyburide - Steady', 'pioglitazone - Steady', 'gender - Female', 'race - Caucasian')=>('readmitted - NO',)",0.596153846154,0.00249156084231,1.02911497105
"('glyburide - Steady', 'pioglitazone - Steady', 'insulin - Steady', 'gender - Female')=>('readmitted - NO',)",0.68,0.00136633981675,1.17385501214
"('glyburide - Steady', 'pioglitazone - Steady', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.591549295775,0.00168783153834,1.02116633202
"('glyburide - Steady', 'pioglitazone - Steady', 'insulin - Steady', 'race - Caucasian', 'gender - Female')=>('readmitted - NO',)",0.619047619048,0.00104484809516,1.06863551525
"('glyburide - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.606343283582,0.0130606011895,1.04670456252
"('glyburide - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.58407079646,0.0503938273589,1.00825651746
"('glyburide - Steady', 'race - Hispanic')=>('readmitted - NO',)",0.772727272727,0.00204950972512,1.33392615016
"('glyburide - Steady', 'race - Hispanic', 'gender - Female')=>('readmitted - NO',)",0.764705882353,0.00104484809516,1.3200791659
"('glyburide - Steady', 'race - Other')=>('readmitted - NO',)",0.68,0.00136633981675,1.17385501214
"('glyburide - Steady', 'race - Unknown')=>('readmitted - NO',)",0.734939759036,0.00245137437711,1.26869517613
"('insulin - Steady', 'age - [10-20)')=>('readmitted - NO',)",0.716049382716,0.00699244494454,1.23608552477
"('insulin - Steady', 'age - [10-20)', 'gender - Female')=>('readmitted - NO',)",0.639705882353,0.00349622247227,1.10429699455
"('insulin - Steady', 'age - [10-20)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.684210526316,0.00208969619032,1.18112346423
"('insulin - Steady', 'age - [10-20)', 'race - AfricanAmerican', 'gender - Female')=>('readmitted - NO',)",0.608695652174,0.00112522102556,1.05076535614
"('insulin - Steady', 'age - [10-20)', 'race - Caucasian')=>('readmitted - NO',)",0.718120805369,0.00429995177624,1.23966133339
"('insulin - Steady', 'age - [10-20)', 'race - Caucasian', 'gender - Female')=>('readmitted - NO',)",0.65,0.00208969619032,1.12206729102
"('insulin - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.620578778135,0.0310239511333,1.07127868991
"('insulin - Steady', 'age - [40-50)', 'gender - Female')=>('readmitted - NO',)",0.605396290051,0.0144269410063,1.04506980795
"('insulin - Steady', 'age - [40-50)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.629242819843,0.00968493811284,1.08623505577
"('insulin - Steady', 'age - [40-50)', 'race - AfricanAmerican', 'gender - Female')=>('readmitted - NO',)",0.615763546798,0.00502330814982,1.06296636133
"('insulin - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.597593582888,0.0179633499437,1.0316003272
"('insulin - Steady', 'age - [40-50)', 'race - Caucasian', 'gender - Female')=>('readmitted - NO',)",0.582352941176,0.00795692010931,1.00529105711
"('insulin - Steady', 'age - [40-50)', 'race - Unknown')=>('readmitted - NO',)",0.698113207547,0.00148689921235,1.20512307018
"('insulin - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.629498226052,0.0499115897766,1.08667595262
"('insulin - Steady', 'age - [50-60)', 'gender - Female')=>('readmitted - NO',)",0.602955665025,0.0245941167015,1.04085666101
"('insulin - Steady', 'age - [50-60)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.644400785855,0.0131811605851,1.11240160633
"('insulin - Steady', 'age - [50-60)', 'race - AfricanAmerican', 'gender - Female')=>('readmitted - NO',)",0.615120274914,0.00719337727054,1.0618559085
"('insulin - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.606245239909,0.031988426298,1.0465353139
"('insulin - Steady', 'age - [50-60)', 'race - Unknown')=>('readmitted - NO',)",0.779661016949,0.00184857739913,1.34589557723
"('insulin - Steady', 'age - [80-90)', 'race - Unknown')=>('readmitted - NO',)",0.681818181818,0.00120559395596,1.17699366191
"('insulin - Steady', 'gender - Female')=>('readmitted - NO',)",0.584462683718,0.123050956438,1.00893301572
"('insulin - Steady', 'gender - Female', 'race - AfricanAmerican')=>('readmitted - NO',)",0.592700729927,0.0326314097412,1.02315400371
"('insulin - Steady', 'gender - Female', 'race - Unknown')=>('readmitted - NO',)",0.734806629834,0.0053447998714,1.26846536086
"('insulin - Steady', 'glipizide - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.615384615385,0.00321491721588,1.06231222818
"('insulin - Steady', 'glipizide - Steady', 'age - [40-50)', 'gender - Female')=>('readmitted - NO',)",0.666666666667,0.00128596688635,1.1508382472
"('insulin - Steady', 'glipizide - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.626865671642,0.00168783153834,1.08213148617
"('insulin - Steady', 'glipizide - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.655462184874,0.00626908857097,1.13149642792
"('insulin - Steady', 'glipizide - Steady', 'age - [50-60)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.681818181818,0.00180839093393,1.17699366191
"('insulin - Steady', 'glipizide - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.62091503268,0.00381771419386,1.0718591518
"('insulin - Steady', 'glipizide - Steady', 'age - [80-90)', 'race - Caucasian')=>('readmitted - NO',)",0.590476190476,0.00249156084231,1.01931387609
"('insulin - Steady', 'glipizide - Steady', 'gender - Female')=>('readmitted - NO',)",0.591240875912,0.0130204147243,1.02063391996
"('insulin - Steady', 'glipizide - Steady', 'gender - Female', 'race - AfricanAmerican')=>('readmitted - NO',)",0.638888888889,0.00369715479826,1.10288665356
"('insulin - Steady', 'glipizide - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.639846743295,0.00671113968815,1.10454015679
"('insulin - Steady', 'glipizide - Steady', 'race - Unknown')=>('readmitted - NO',)",0.694444444444,0.00100466162996,1.19878984083
"('insulin - Steady', 'glipizide - Up', 'race - Caucasian')=>('readmitted - NO',)",0.581818181818,0.00128596688635,1.00436792483
"('insulin - Steady', 'metformin - Down', 'gender - Female')=>('readmitted - NO',)",0.586956521739,0.00108503456036,1.01323802199
"('insulin - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.610498456109,0.0556180678348,1.05387745972
"('insulin - Steady', 'race - Asian')=>('readmitted - NO',)",0.645833333333,0.00124578042115,1.11487455197
"('insulin - Steady', 'race - Hispanic')=>('readmitted - NO',)",0.70796460177,0.00642983443176,1.22212911207
